SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Premera Blue Cross of AK - All Plans ,Premera Blue Cross of AK - CHS Employees - All Plans ,Aetna HMO PPO POS - All Plans ,Aetna AK Care (State) HMO PPO POS - All Plans ,Pacific Health Coalition PPO - All Plans ,United Healthcare PPO POS - All Plans ,Cigna PPO - All Plans ,MODA PPO - All Plans ,Multiplan PPO - All Plans 
SURG,Exc back les sc 3 cm/>,21931,36208.125,2/13/2023,18104.0625,10862.4375,16619.52938,33999.42938,17597.14875,16619.52938,25381.89563,24404.27625,20493.79875,24150.81938,26033.64188,27047.46938,33999.42938
SURG,Exc back tum deep 5 cm/>,21933,32021.7,2/13/2023,16010.85,9606.51,14697.9603,30068.3763,15562.5462,14697.9603,22447.2117,21582.6258,18124.2822,21358.4739,23023.6023,23920.2099,30068.3763
SURG,Perq vertebral augmentation,22514,45558.7,2/13/2023,22779.35,13667.61,20911.4433,42779.6193,22141.5282,20911.4433,31936.6487,30706.5638,25786.2242,30387.6529,32756.7053,34032.3489,42779.6193
SURG,Arthrd ant ntrbdy cervical,22551,120846.3921,2/13/2023,60423.19604,36253.91763,55468.49397,113474.7622,58731.34655,55468.49397,84713.32085,81450.46826,68399.05792,80604.54352,86888.55591,90272.25489,113474.7622
SURG,Arthrd ant ntrbd cervical ea,22552,143437.1883,2/13/2023,71718.59417,43031.1565,65837.66945,134687.5198,69710.47353,65837.66945,100549.469,96676.66494,81185.4486,95672.60462,103131.3384,107147.5797,134687.5198
SURG,Arthrd ant ntrbd min dsc lum,22558,206501.85,2/13/2023,103250.925,61950.555,94784.34915,193905.2372,100359.8991,94784.34915,144757.7969,139182.2469,116880.0471,137736.734,148474.8302,154256.882,193905.2372
SURG,Arthrd pre-sac ntrbdy l5-s1,22586,124352,2/13/2023,62176,37305.6,57077.568,116766.528,60435.072,57077.568,87170.752,83813.248,70383.232,82942.784,89409.088,92890.944,116766.528
SURG,Arthrd pst tq 1ntrspc lumbar,22612,216902.4444,2/13/2023,108451.2222,65070.73333,99558.222,203671.3953,105414.588,99558.222,152048.6136,146192.2476,122766.7836,144673.9304,155952.8576,162026.126,203671.3953
SURG,Arthrd cmbn 1ntrspc lumbar,22633,248365.0167,2/13/2023,124182.5083,74509.505,113999.5427,233214.7507,120705.3981,113999.5427,174103.8767,167398.0212,140574.5994,165659.4661,178574.447,185528.6675,233214.7507
SURG,Exploration of spinal fusion,22830,124352,2/13/2023,62176,37305.6,57077.568,116766.528,60435.072,57077.568,87170.752,83813.248,70383.232,82942.784,89409.088,92890.944,116766.528
SURG,Insert spine fixation device,22840,229046.8714,2/13/2023,114523.4357,68714.06143,105132.514,215075.0123,111316.7795,105132.514,160561.8569,154377.5913,129640.5292,152774.2632,164684.7006,171098.013,215075.0123
SURG,Insert spine fixation device,22842,222362.55,2/13/2023,111181.275,66708.765,102064.4105,208798.4345,108068.1993,102064.4105,155876.1476,149872.3587,125857.2033,148315.8209,159878.6735,166104.8249,208798.4345
SURG,Insert spine fixation device,22845,116108.9115,2/13/2023,58054.45577,34832.67346,53293.9904,109026.2679,56428.93101,53293.9904,81392.34699,78257.40638,65717.64393,77444.644,83482.3074,86733.35692,109026.2679
SURG,Insert spine fixation device,22846,144029.92,2/13/2023,72014.96,43208.976,66109.73328,135244.0949,69998.54112,66109.73328,100964.9739,97076.16608,81520.93472,96067.95664,103557.5125,107590.3502,135244.0949
SURG,Reinsert spinal fixation,22849,124352,2/13/2023,62176,37305.6,57077.568,116766.528,60435.072,57077.568,87170.752,83813.248,70383.232,82942.784,89409.088,92890.944,116766.528
SURG,Insj biomechanical device,22853,154931.3834,2/13/2023,77465.69169,46479.41502,71113.50498,145480.569,75296.65233,71113.50498,108606.8998,104423.7524,87691.163,103339.2327,111395.6647,115733.7434,145480.569
SURG,Tot disc arthrp 1ntrspc crv,22856,94458.775,2/13/2023,47229.3875,28337.6325,43356.57773,88696.78973,45906.96465,43356.57773,66215.60128,63665.21435,53463.66665,63004.00293,67915.85923,70560.70493,88696.78973
SURG,Exc abd les sc < 3 cm,22902,17382.5,2/13/2023,8691.25,5214.75,7978.5675,16322.1675,8447.895,7978.5675,12185.1325,11715.805,9838.495,11594.1275,12498.0175,12984.7275,16322.1675
SURG,Exc abd les sc 3 cm/>,22903,19673,2/13/2023,9836.5,5901.9,9029.907,18472.947,9561.078,9029.907,13790.773,13259.602,11134.918,13121.891,14144.887,14695.731,18472.947
SURG,Unlisted px abdomen muscskel,22999,35075.9,2/13/2023,17537.95,10522.77,16099.8381,32936.2701,17046.8874,16099.8381,24588.2059,23641.1566,19852.9594,23395.6253,25219.5721,26201.6973,32936.2701
SURG,Exc shoulder les sc 3 cm/>,23071,35741.4,2/13/2023,17870.7,10722.42,16405.3026,33561.1746,17370.3204,16405.3026,25054.7214,24089.7036,20229.6324,23839.5138,25698.0666,26698.8258,33561.1746
SURG,Partial removal collar bone,23120,76006.425,2/13/2023,38003.2125,22801.9275,34886.94908,71370.03308,36939.12255,34886.94908,53280.50393,51228.33045,43019.63655,50696.28548,54648.61958,56776.79948,71370.03308
SURG,Shoulder prosthesis removal,23335,225801.8,2/13/2023,112900.9,67740.54,103643.0262,212027.8902,109739.6748,103643.0262,158287.0618,152190.4132,127803.8188,150609.8006,162351.4942,168673.9446,212027.8902
SURG,Muscle transfer shoulder/arm,23395,164278.6,2/13/2023,82139.3,49283.58,75403.8774,154257.6054,79839.3996,75403.8774,115159.2986,110723.7764,92981.6876,109573.8262,118116.3134,122716.1142,154257.6054
SURG,Repair rotator cuff acute,23410,77464.15,2/13/2023,38732.075,23239.245,35556.04485,72738.83685,37647.5769,35556.04485,54302.36915,52210.8371,43844.7089,51668.58805,55696.72385,57865.72005,72738.83685
SURG,Repair rotator cuff chronic,23412,79404.45,2/13/2023,39702.225,23821.335,36446.64255,74560.77855,38590.5627,36446.64255,55662.51945,53518.5993,44942.9187,52962.76815,57091.79955,59315.12415,74560.77855
SURG,Repair of shoulder,23420,75860.1,2/13/2023,37930.05,22758.03,34819.7859,71232.6339,36868.0086,34819.7859,53177.9301,51129.7074,42936.8166,50598.6867,54543.4119,56667.4947,71232.6339
SURG,Repair biceps tendon,23430,120092.8295,2/13/2023,60046.41475,36027.84885,55122.60874,112767.1669,58365.11514,55122.60874,84185.07349,80942.56709,67972.5415,80101.91728,86346.74442,89709.34364,112767.1669
SURG,Remove/transplant tendon,23440,226399.0462,2/13/2023,113199.5231,67919.71385,103917.1622,212588.7043,110029.9364,103917.1622,158705.7314,152592.9571,128141.8601,151008.1638,162780.9142,169120.0875,212588.7043
SURG,Repair shoulder capsule,23462,69804.8,2/13/2023,34902.4,20941.44,32040.4032,65546.7072,33925.1328,32040.4032,48933.1648,47048.4352,39509.5168,46559.8016,50189.6512,52144.1856,65546.7072
SURG,Reconstruct shoulder joint,23472,262081.9877,2/13/2023,131040.9938,78624.5963,120295.6323,246094.9864,127371.846,120295.6323,183719.4734,176643.2597,148338.405,174808.6858,188436.9491,195775.2448,246094.9864
SURG,Revis reconst shoulder joint,23474,142374.4,2/13/2023,71187.2,42712.32,65349.8496,133689.5616,69193.9584,65349.8496,99804.4544,95960.3456,80583.9104,94963.7248,102367.1936,106353.6768,133689.5616
SURG,Optx clavicular fx w/int fix,23515,69245.32857,2/13/2023,34622.66429,20773.59857,31783.60581,65021.36353,33653.22969,31783.60581,48540.97533,46671.35146,39192.85597,46186.63416,49787.39124,51726.26044,65021.36353
SURG,Optx prox humrl fx w/int fix,23615,81112.46667,2/13/2023,40556.23333,24333.74,37230.6222,76164.6062,39420.6588,37230.6222,56859.83913,54669.80253,45909.65613,54102.01527,58319.86353,60591.0126,76164.6062
SURG,Cltx sho dslc w/mnpj wo anes,23650,18253.91,2/13/2023,9126.955,5476.173,8378.54469,17140.42149,8871.40026,8378.54469,12795.99091,12303.13534,10331.71306,12175.35797,13124.56129,13635.67077,17140.42149
SURG,Cltx sho dslc w/mnpj w/anes,23655,15268.41667,2/13/2023,7634.208333,4580.525,7008.20325,14337.04325,7420.4505,7008.20325,10703.16008,10290.91283,8641.923833,10184.03392,10977.99158,11405.50725,14337.04325
SURG,Cltx sho dslc fx gr hmrl tbr,23665,15082,2/13/2023,7541,4524.6,6922.638,14161.998,7329.852,6922.638,10572.482,10165.268,8536.412,10059.694,10843.958,11266.254,14161.998
SURG,Mnpj anes sho jt fixj aprats,23700,29787.1,2/13/2023,14893.55,8936.13,13672.2789,27970.0869,14476.5306,13672.2789,20880.7571,20076.5054,16859.4986,19867.9957,21416.9249,22250.9637,27970.0869
SURG,I&d upr a/e bursa,23931,18368.5,2/13/2023,9184.25,5510.55,8431.1415,17248.0215,8927.091,8431.1415,12876.3185,12380.369,10396.571,12251.7895,13206.9515,13721.2695,17248.0215
SURG,Biopsy arm/elbow soft tissue,24066,40487.7,2/13/2023,20243.85,12146.31,18583.8543,38017.9503,19677.0222,18583.8543,28381.8777,27288.7098,22916.0382,27005.2959,29110.6563,30244.3119,38017.9503
SURG,Exc arm/elbow les sc 3 cm/>,24071,22363.35,2/13/2023,11181.675,6709.005,10264.77765,20999.18565,10868.5881,10264.77765,15676.70835,15072.8979,12657.6561,14916.35445,16079.24865,16705.42245,20999.18565
SURG,Exc arm/elbow les sc < 3 cm,24075,24041.1,2/13/2023,12020.55,7212.33,11034.8649,22574.5929,11683.9746,11034.8649,16852.8111,16203.7014,13607.2626,16035.4137,17285.5509,17958.7017,22574.5929
SURG,Arthrt elbw jt expl bx rmvl,24101,29681.2,2/13/2023,14840.6,8904.36,13623.6708,27870.6468,14425.0632,13623.6708,20806.5212,20005.1288,16799.5592,19797.3604,21340.7828,22171.8564,27870.6468
SURG,Excision olecranon bursa,24105,25124.13333,2/13/2023,12562.06667,7537.24,11531.9772,23591.5612,12210.3288,11531.9772,17612.01747,16933.66587,14220.25947,16757.79693,18064.25187,18767.7276,23591.5612
SURG,Partial exc bone humerus,24140,40898,2/13/2023,20449,12269.4,18772.182,38403.222,19876.428,18772.182,28669.498,27565.252,23148.268,27278.966,29405.662,30550.806,38403.222
SURG,Mnpj elbow under anes,24300,27033.2,2/13/2023,13516.6,8109.96,12408.2388,25384.1748,13138.1352,12408.2388,18950.2732,18220.3768,15300.7912,18031.1444,19436.8708,20193.8004,25384.1748
SURG,Musc/tdn transfer upr a/e 1,24301,392914.7,2/13/2023,196457.35,117874.41,180347.8473,368946.9033,190956.5442,180347.8473,275433.2047,264824.5078,222389.7202,262074.1049,282505.6693,293507.2809,368946.9033
SURG,Tenodesis biceps tdn at elbw,24340,52153.26667,2/13/2023,26076.63333,15645.98,23938.3494,48971.9174,25346.4876,23938.3494,36559.43993,35151.30173,29518.74893,34786.22887,37498.19873,38958.4902,48971.9174
SURG,Repair of ruptured tendon,24342,41248.7,2/13/2023,20624.35,12374.61,18933.1533,38732.5293,20046.8682,18933.1533,28915.3387,27801.6238,23346.7642,27512.8829,29657.8153,30812.7789,38732.5293
SURG,Repr elbow lat ligmnt w/tiss,24343,58694.05,2/13/2023,29347.025,17608.215,26940.56895,55113.71295,28525.3083,26940.56895,41144.52905,39559.7897,33220.8323,39148.93135,42201.02195,43844.45535,55113.71295
SURG,Repair elbow w/deb open,24358,30465.1,2/13/2023,15232.55,9139.53,13983.4809,28606.7289,14806.0386,13983.4809,21356.0351,20533.4774,17243.2466,20320.2217,21904.4069,22757.4297,28606.7289
SURG,Repair elbow deb/attch open,24359,34056.625,2/13/2023,17028.3125,10216.9875,15631.99088,31979.17088,16551.51975,15631.99088,23873.69413,22954.16525,19276.04975,22715.76888,24486.71338,25440.29888,31979.17088
SURG,Treat humerus fracture,24505,10576,2/13/2023,5288,3172.8,4854.384,9930.864,5139.936,4854.384,7413.776,7128.224,5986.016,7054.192,7604.144,7900.272,9930.864
SURG,Treat humerus fracture,24515,98048.6,2/13/2023,49024.3,29414.58,45004.3074,92067.6354,47651.6196,45004.3074,68732.0686,66084.7564,55495.5076,65398.4162,70496.9434,73242.3042,92067.6354
SURG,Treat humerus fracture,24538,32582.84,2/13/2023,16291.42,9774.852,14955.52356,30595.28676,15835.26024,14955.52356,22840.57084,21960.83416,18441.88744,21732.75428,23427.06196,24339.38148,30595.28676
SURG,Treat elbow dislocation,24600,14892.75,2/13/2023,7446.375,4467.825,6835.77225,13984.29225,7237.8765,6835.77225,10439.81775,10037.7135,8429.2965,9933.46425,10707.88725,11124.88425,13984.29225
SURG,Treat elbow dislocation,24640,2537.157895,2/13/2023,1268.578947,761.1473684,1164.555474,2382.391263,1233.058737,1164.555474,1778.547684,1710.044421,1436.031368,1692.284316,1824.216526,1895.256947,2382.391263
SURG,Treat radius fracture,24666,72570.25,2/13/2023,36285.125,21771.075,33309.74475,68143.46475,35269.1415,33309.74475,50871.74525,48912.3485,41074.7615,48404.35675,52178.00975,54209.97675,68143.46475
SURG,Treat ulnar fracture,24675,90066.8,2/13/2023,45033.4,27020.04,41340.6612,84572.7252,43772.4648,41340.6612,63136.8268,60705.0232,50977.8088,60074.5556,64758.0292,67279.8996,84572.7252
SURG,Treat ulnar fracture,24685,85216.06,2/13/2023,42608.03,25564.818,39114.17154,80017.88034,41415.00516,39114.17154,59736.45806,57435.62444,48232.28996,56839.11202,61270.34714,63656.39682,80017.88034
SURG,Unlisted px humerus/elbow,24999,64980.5,2/13/2023,32490.25,19494.15,29826.0495,61016.6895,31580.523,29826.0495,45551.3305,43796.857,36778.963,43341.9935,46720.9795,48540.4335,61016.6895
SURG,Incision of tendon sheath,25000,29060.25,2/13/2023,14530.125,8718.075,13338.65475,27287.57475,14123.2815,13338.65475,20371.23525,19586.6085,16448.1015,19383.18675,20894.31975,21708.00675,27287.57475
SURG,Exc forearm les sc < 3 cm,25075,19673,2/13/2023,9836.5,5901.9,9029.907,18472.947,9561.078,9029.907,13790.773,13259.602,11134.918,13121.891,14144.887,14695.731,18472.947
SURG,Remove wrist tendon lesion,25111,21818.1,2/13/2023,10909.05,6545.43,10014.5079,20487.1959,10603.5966,10014.5079,15294.4881,14705.3994,12349.0446,14552.6727,15687.2139,16298.1207,20487.1959
SURG,Reremove wrist tendon lesion,25112,19590.5,2/13/2023,9795.25,5877.15,8992.0395,18395.4795,9520.983,8992.0395,13732.9405,13203.997,11088.223,13066.8635,14085.5695,14634.1035,18395.4795
SURG,Revise wrist/forearm tendon,25280,30465.1,2/13/2023,15232.55,9139.53,13983.4809,28606.7289,14806.0386,13983.4809,21356.0351,20533.4774,17243.2466,20320.2217,21904.4069,22757.4297,28606.7289
SURG,Release wrist/forearm tendon,25295,26717.3,2/13/2023,13358.65,8015.19,12263.2407,25087.5447,12984.6078,12263.2407,18728.8273,18007.4602,15121.9918,17820.4391,19209.7387,19957.8231,25087.5447
SURG,Repair/revise wrist joint,25320,110402.6,2/13/2023,55201.3,33120.78,50674.7934,103668.0414,53655.6636,50674.7934,77392.2226,74411.3524,62487.8716,73638.5342,79379.4694,82470.7422,103668.0414
SURG,Repair radius or ulna,25400,42916.6,2/13/2023,21458.3,12874.98,19698.7194,40298.6874,20857.4676,19698.7194,30084.5366,28925.7884,24290.7956,28625.3722,30857.0354,32058.7002,40298.6874
SURG,Reconstruct wrist joint,25442,72131.4,2/13/2023,36065.7,21639.42,33108.3126,67731.3846,35055.8604,33108.3126,50564.1114,48616.5636,40826.3724,48111.6438,51862.4766,53882.1558,67731.3846
SURG,Treat fracture of radius,25505,13389,2/13/2023,6694.5,4016.7,6145.551,12572.271,6507.054,6145.551,9385.689,9024.186,7578.174,8930.463,9626.691,10001.583,12572.271
SURG,Treat fracture of radius,25515,77165.6,2/13/2023,38582.8,23149.68,35419.0104,72458.4984,37502.4816,35419.0104,54093.0856,52009.6144,43675.7296,51469.4552,55482.0664,57642.7032,72458.4984
SURG,Treat fracture radius & ulna,25565,10898.5,2/13/2023,5449.25,3269.55,5002.4115,10233.6915,5296.671,5002.4115,7639.8485,7345.589,6168.551,7269.2995,7836.0215,8141.1795,10233.6915
SURG,Treat fracture radius/ulna,25575,49940.6,2/13/2023,24970.3,14982.18,22922.7354,46894.2234,24271.1316,22922.7354,35008.3606,33659.9644,28266.3796,33310.3802,35907.2914,37305.6282,46894.2234
SURG,Treat fracture radius/ulna,25600,6745,2/13/2023,3372.5,2023.5,3095.955,6333.555,3278.07,3095.955,4728.245,4546.13,3817.67,4498.915,4849.655,5038.515,6333.555
SURG,Treat fracture radius/ulna,25605,10800.8625,2/13/2023,5400.43125,3240.25875,4957.595888,10142.00989,5249.219175,4957.595888,7571.404613,7279.781325,6113.288175,7204.175288,7765.820138,8068.244288,10142.00989
SURG,Treat fx distal radial,25606,49726.3,2/13/2023,24863.15,14917.89,22824.3717,46692.9957,24166.9818,22824.3717,34858.1363,33515.5262,28145.0858,33167.4421,35753.2097,37145.5461,46692.9957
SURG,Treat fx rad extra-articul,25607,71472.36563,2/13/2023,35736.18281,21441.70969,32805.81582,67112.55132,34735.56969,32805.81582,50102.1283,48172.37443,40453.35894,47672.06787,51388.63088,53389.85712,67112.55132
SURG,Treat fx rad intra-articul,25608,65641.38333,2/13/2023,32820.69167,19692.415,30129.39495,61637.25895,31901.7123,30129.39495,46014.60972,44242.29237,37153.02297,43782.80268,47196.15462,49034.11335,61637.25895
SURG,Treat fx radial 3+ frag,25609,92608.675,2/13/2023,46304.3375,27782.6025,42507.38183,86959.54583,45007.81605,42507.38183,64918.68118,62418.24695,52416.51005,61769.98623,66585.63733,69178.68023,86959.54583
SURG,Treat fracture ulnar styloid,25652,109886.03,2/13/2023,54943.015,32965.809,50437.68777,103182.9822,53404.61058,50437.68777,77030.10703,74063.18422,62195.49298,73293.98201,79008.05557,82084.86441,103182.9822
SURG,Drainage of finger abscess,26010,5220.224,2/13/2023,2610.112,1566.0672,2396.082816,4901.790336,2537.028864,2396.082816,3659.377024,3518.430976,2954.646784,3481.889408,3753.341056,3899.507328,4901.790336
SURG,Drain hand tendon sheath,26020,38618.1,2/13/2023,19309.05,11585.43,17725.7079,36262.3959,18768.3966,17725.7079,27071.2881,26028.5994,21857.8446,25758.2727,27766.4139,28847.7207,36262.3959
SURG,Incise finger tendon sheath,26055,17586.5,2/13/2023,8793.25,5275.95,8072.2035,16513.7235,8547.039,8072.2035,12328.1365,11853.301,9953.959,11730.1955,12644.6935,13137.1155,16513.7235
SURG,Exc hand les sc < 1.5 cm,26115,45943.1,2/13/2023,22971.55,13782.93,21087.8829,43140.5709,22328.3466,21087.8829,32206.1131,30965.6494,26003.7946,30644.0477,33033.0889,34319.4957,43140.5709
SURG,Exc hand tum deep < 1.5 cm,26116,11203,2/13/2023,5601.5,3360.9,5142.177,10519.617,5444.658,5142.177,7853.303,7550.822,6340.898,7472.401,8054.957,8368.641,10519.617
SURG,Release palm contracture,26123,33658.6,2/13/2023,16829.3,10097.58,15449.2974,31605.4254,16358.0796,15449.2974,23594.6786,22685.8964,19050.7676,22450.2862,24200.5334,25142.9742,31605.4254
SURG,Tendon excision palm/finger,26145,41264.4,2/13/2023,20632.2,12379.32,18940.3596,38747.2716,20054.4984,18940.3596,28926.3444,27812.2056,23355.6504,27523.3548,29669.1036,30824.5068,38747.2716
SURG,Remove hand bone lesion,26200,16350,2/13/2023,8175,4905,7504.65,15352.65,7946.1,7504.65,11461.35,11019.9,9254.1,10905.45,11755.65,12213.45,15352.65
SURG,Partial removal of hand bone,26230,20863.6,2/13/2023,10431.8,6259.08,9576.3924,19590.9204,10139.7096,9576.3924,14625.3836,14062.0664,11808.7976,13916.0212,15000.9284,15585.1092,19590.9204
SURG,Removal of implant from hand,26320,26018.7,2/13/2023,13009.35,7805.61,11942.5833,24431.5593,12645.0882,11942.5833,18239.1087,17536.6038,14726.5842,17354.4729,18707.4453,19435.9689,24431.5593
SURG,Repair finger/hand tendon,26350,32038.3,2/13/2023,16019.15,9611.49,14705.5797,30083.9637,15570.6138,14705.5797,22458.8483,21593.8142,18133.6778,21369.5461,23035.5377,23932.6101,30083.9637
SURG,Repair finger tendon,26418,33415.5,2/13/2023,16707.75,10024.65,15337.7145,31377.1545,16239.933,15337.7145,23424.2655,22522.047,18913.173,22288.1385,24025.7445,24961.3785,31377.1545
SURG,Release hand/finger tendon,26445,31541.15,2/13/2023,15770.575,9462.345,14477.38785,29617.13985,15328.9989,14477.38785,22110.34615,21258.7351,17852.2909,21037.94705,22678.08685,23561.23905,29617.13985
SURG,Reconstruct extra finger,26587,19921.9,2/13/2023,9960.95,5976.57,9144.1521,18706.6641,9682.0434,9144.1521,13965.2519,13427.3606,11275.7954,13287.9073,14323.8461,14881.6593,18706.6641
SURG,Treat metacarpal fracture,26608,29220.4,2/13/2023,14610.2,8766.12,13412.1636,27437.9556,14201.1144,13412.1636,20483.5004,19694.5496,16538.7464,19490.0068,21009.4676,21827.6388,27437.9556
SURG,Treat metacarpal fracture,26615,55456.925,2/13/2023,27728.4625,16637.0775,25454.72858,52074.05258,26952.06555,25454.72858,38875.30443,37377.96745,31388.61955,36989.76898,39873.52908,41426.32298,52074.05258
SURG,Treat thumb fracture,26650,165504.2,2/13/2023,82752.1,49651.26,75966.4278,155408.4438,80435.0412,75966.4278,116018.4442,111549.8308,93675.3772,110391.3014,118997.5198,123631.6374,155408.4438
SURG,Pin hand dislocation,26676,40194.4,2/13/2023,20097.2,12058.32,18449.2296,37742.5416,19534.4784,18449.2296,28176.2744,27091.0256,22750.0304,26809.6648,28899.7736,30025.2168,37742.5416
SURG,Treat knuckle dislocation,26700,14268,2/13/2023,7134,4280.4,6549.012,13397.652,6934.248,6549.012,10001.868,9616.632,8075.688,9516.756,10258.692,10658.196,13397.652
SURG,Treat knuckle dislocation,26705,12326.5,2/13/2023,6163.25,3697.95,5657.8635,11574.5835,5990.679,5657.8635,8640.8765,8308.061,6976.799,8221.7755,8862.7535,9207.8955,11574.5835
SURG,Treat finger fracture each,26725,56598.86,2/13/2023,28299.43,16979.658,25978.87674,53146.32954,27507.04596,25978.87674,39675.80086,38147.63164,32034.95476,37751.43962,40694.58034,42279.34842,53146.32954
SURG,Treat finger fracture each,26727,27846.1,2/13/2023,13923.05,8353.83,12781.3599,26147.4879,13533.2046,12781.3599,19520.1161,18768.2714,15760.8926,18573.3487,20021.3459,20801.0367,26147.4879
SURG,Treat finger fracture each,26735,32038.3,2/13/2023,16019.15,9611.49,14705.5797,30083.9637,15570.6138,14705.5797,22458.8483,21593.8142,18133.6778,21369.5461,23035.5377,23932.6101,30083.9637
